Oblast, City, Index
Рівненська,с. Радужне,35846
Рівненська,с. Точевики,35847
Рівненська,с. Завизів,35848
Рівненська,с. Михалківці,35849
Рівненська,с. Кутянка,35850
Рівненська,с. Новородчиці,35851
Рівненська,с. Вілія,35852
Рівненська,с. Бадівка,35853
Рівненська,с. Посива,35854
Рівненська,с. Прикордонне,35855
Рівненська,с. Гай,35856
Рівненська,с. Михайлівка,35857
Рівненська,с. Слобідка,35858
Рівненська,с. Болотківці,35861
Рівненська,с. Бродівське,35862
Рівненська,с. Грозів,35863
Рівненська,с. Лючин,35864
Рівненська,с. Милятин,35865
Рівненська,с. Розваж,35866
Рівненська,с. Стадники,35867
Полтавська,м. Полтава,36000
Полтавська,м. Полтава,36001
Полтавська,м. Полтава,36002
Полтавська,м. Полтава,36003
Полтавська,м. Полтава,36004
Полтавська,м. Полтава,36005
Полтавська,м. Полтава,36007
Полтавська,м. Полтава,36008
Полтавська,м. Полтава,36009
Полтавська,м. Полтава,36011
Полтавська,м. Полтава,36013
Полтавська,м. Полтава,36014
Полтавська,м. Полтава,36015
Полтавська,м. Полтава,36017
Полтавська,м. Полтава,36018
Полтавська,м. Полтава,36019
Полтавська,м. Полтава,36020
Полтавська,м. Полтава,36021
Полтавська,м. Полтава,36022
Полтавська,м. Полтава,36023
Полтавська,м. Полтава,36034
Полтавська,м. Полтава,36039
Полтавська,м. Полтава,36040
Полтавська,м. Полтава,36041
Полтавська,м. Полтава,36042
Полтавська,м. Пирятин,37000
Полтавська,м. Пирятин,37002
Полтавська,с. Архемівка,37003
Полтавська,с. Верхоярівка,37004
Полтавська,с. Вечірки,37005
Полтавська,с. Високе,37006
Полтавська,с. Новоселівка,37007
Полтавська,с. Замостище,37008
Полтавська,с. Заріччя,37009
Полтавська,с. Давидівка,37010
Полтавська,с. Гурбинці,37011
Полтавська,с. Нові Мартиновичі,37012
Полтавська,с. Грабарівка,37013
Полтавська,с. Калинів Міст,37015
Полтавська,с. Леляки,37016
Полтавська,с. Мала Круча,37017
Полтавська,с. Мар'їнське,37018
Полтавська,с. Меченки,37019
Полтавська,с. Білоцерківці,37020
Полтавська,с. Яцини,37021
Полтавська,с. Харківці,37022
Полтавська,с. Вишневе,37023
Полтавська,с. Могилівщина,37024
Полтавська,с. Олександрівка,37025
Полтавська,с. Першотравневе,37026
Полтавська,с. Рівне,37027
Полтавська,с. Червоне,37028
Полтавська,с. Шкурати,37029
Полтавська,с. Каплинці,37030
Полтавська,с. Усівка,37031
Полтавська,с. Сасинівка,37032
Полтавська,с. Кейбалівка,37033
Полтавська,с. Березова Рудка,37040
Полтавська,с. Крячківка,37041
Полтавська,с. Смотрики,37042
Полтавська,с. Малютинці,37043
Полтавська,с. Вікторія,37044
Полтавська,с. Теплівка,37045
Полтавська,с. Дейманівка,37050
Полтавська,с. Прихідьки,37051
Полтавська,с. Велика Круча,37052
Полтавська,с. Повстин,37053
Полтавська,с. Кроти,37054
Полтавська,смт Чорнухи,37100
Полтавська,с. Бубни,37102
Полтавська,с. Бондарі,37104
Полтавська,с. Галяве,37105
Полтавська,с. Голотівщина,37106
Полтавська,с. Ковалі,37108
Полтавська,с. Красне,37109
Полтавська,с. Білоусівка,37110
Полтавська,с. Богодарівка,37111
Полтавська,с. Гільці,37112
Полтавська,с. Хейлівщина,37113
Полтавська,с. Липове,37114
Полтавська,с. Лісова Слобідка,37115
Полтавська,с. Мелехи,37116
Полтавська,с. Нетратівка,37117
Полтавська,с. Нехристівка,37118
Полтавська,с. Нова Діброва,37119
Полтавська,с. Мокіївка,37120
Полтавська,с. Нова Петрівщина,37121
Полтавська,с. Луговики,37122
Полтавська,с. Олександрівка,37123
Полтавська,с. Курінька,37124
Полтавська,с. Осняг,37125
Полтавська,с. Пацали,37126
Полтавська,с. Піски-Удайські,37127
Полтавська,с. Синяківщина,37128
Полтавська,с. Скибинці,37129
Полтавська,с. Кізлівка,37130
Полтавська,с. Суха Лохвиця,37131
Полтавська,с. Харсіки,37132
Полтавська,с. Постав-Мука,37133
Полтавська,с. Сухоносівка,37134
Полтавська,с. Чаплинка,37135
Полтавська,с. Вороньки,37140
Полтавська,с. Пізники,37141
Полтавська,с. Загребелля,37143
Полтавська,с. Городище,37144
Полтавська,м. Лохвиця,37200
Полтавська,с. Млини,37201
Полтавська,с. Архипівка,37202
Полтавська,с. Бешти,37203
Полтавська,с. Венслави,37204
Полтавська,с. Криниця,37205
Полтавська,с. Безсали,37206
Полтавська,с. Харківці,37207
Полтавська,с. Веселе,37208
Полтавська,с. Високе,37209
Полтавська,с. Жабки,37210
Полтавська,с. Бербениці,37211
Полтавська,с. Яхники,37212
Полтавська,с. Свиридівка,37213
Полтавська,с. Яшники,37214
Полтавська,с. Вишневе,37216
Полтавська,с. Вовківське,37217
Полтавська,с. Воля,37218
Полтавська,с. Гірки,37219
Полтавська,с. Білогорілка,37220
Полтавська,с. Лука,37221
Полтавська,с. Юсківці,37222
Полтавська,с. Гиряві Ісківці,37223
Полтавська,с. Старий Хутір,37224
Полтавська,с. Дереківщина,37225
Полтавська,с. Дібрівне,37226
Полтавська,с. Зірка,37227
Полтавська,с. Долинка,37228
Полтавська,с. Погарщина,37230
Полтавська,с. Токарі,37231
Полтавська,с. Гамаліївка,37232
Полтавська,с. Піски,37233
Полтавська,с. Заморіївка,37234
Полтавська,с. Западинці,37235
Полтавська,с. Потоцьківщина,37236
Полтавська,с. Лучка,37237
Полтавська,с. Мехедівка,37238
Полтавська,с. Нове,37239
Полтавська,м. Заводське,37240
Полтавська,с. Озерне,37242
Полтавська,с. Васильки,37243
Полтавська,с. Гаївщина,37244
Полтавська,с. Пестичевське,37246
Полтавська,с. Пісочки,37247
Полтавська,с. Пласківщина,37248
Полтавська,с. Риги,37250
Полтавська,с. Ісківці,37251
Полтавська,с. Яблунівка,37252
Полтавська,с. Скоробагатьки,37253
Полтавська,с. Сенча,37254
Полтавська,с. Романиха,37256
Полтавська,с. Руда,37257
Полтавська,с. Рудка,37258
Полтавська,с. Бодаква,37260
Полтавська,с. Нижня Будаківка,37261
Полтавська,с. Корсунівка,37262
Полтавська,с. Саранчине,37263
Полтавська,с. Вирішальне,37264
Полтавська,с. Часниківка,37265
Полтавська,с. Слобідка,37266
Полтавська,с. Сокириха,37267
Полтавська,с. Степуки,37268
Полтавська,с. Сльозиха,37269
Полтавська,с. Христанівка,37271
Полтавська,с. Хрулі,37272
Полтавська,с. Червона Балка,37273
Полтавська,с. Червоні Луки,37274
Полтавська,с. Чижі,37275
Полтавська,с. Шевченки,37276
Полтавська,с. Шевченкове,37277
Полтавська,с. Шкадрети,37278
Полтавська,с. Шмиглі,37279
Полтавська,с. Яремівщина,37280
Полтавська,м. Гадяч,37300
Полтавська,м. Гадяч,37302
Полтавська,с. Бакути,37303
Полтавська,с. Балясне,37304
Полтавська,с. Круглик,37305
Полтавська,с. Біленченківка,37306
Полтавська,с. Осняги,37307
Полтавська,с. Бірки,37308
Полтавська,с. Бутовичеське,37309
Полтавська,с. Гречанівка,37310
Полтавська,с. Мала Побиванка,37311
Полтавська,с. Сватки,37312
Полтавська,с. Бухалове,37313
Полтавська,с. Римарівка,37314
Полтавська,с. Красна Лука,37315
Полтавська,с. Велике,37316
Полтавська,с. Веселе,37317
Полтавська,с. Ветхалівка,37318
Полтавська,с. Вечірчине,37319
Полтавська,с. Великі Будища,37320
Полтавська,с. Ціпки,37321
Полтавська,с. Книшівка,37322
Полтавська,с. Плішивець,37323
Полтавська,с. Броварки,37324
Полтавська,с. Вирішальне,37325
Полтавська,с. Воронівщина,37326
Полтавська,с. Глибока Долина,37327
Полтавська,с. Глибоке,37328
Полтавська,с. Грипаки,37329
Полтавська,с. Розбишівка,37330
Полтавська,с. Качанове,37331
Полтавська,с. Сергіївка,37332
Полтавська,с. Петрівка-Роменська,37333
Полтавська,с. Середняки,37334
Полтавська,с. Венеславівка,37335
Полтавська,с. Ручки,37336
Полтавська,с. Дачне,37337
Полтавська,с. Дучинці,37339
Полтавська,с. Сари,37340
Полтавська,с. Харківці,37341
Полтавська,с. Березова Лука,37342
Полтавська,с. Рашівка,37343
Полтавська,с. Лисівка,37344
Полтавська,с. Степове,37345
Полтавська,с. Запсільське,37346
Полтавська,с. Зелена Балка,37347
Полтавська,с. Змажине,37348
Полтавська,с. Калинівщина,37349
Полтавська,с. Вельбівка,37350
Полтавська,с. Тепле,37351
Полтавська,с. Соснівка,37352
Полтавська,с. Лютенька,37353
Полтавська,с. Київське,37354
Полтавська,с. Кияшківське,37355
Полтавська,с. Кіблицьке,37356
Полтавська,с. Коновалове,37357
Полтавська,с. Крамарщина,37358
Полтавська,с. Кругле Озеро,37359
Полтавська,с. Бобрик,37360
Полтавська,с. Мартинівка,37361
Полтавська,с. Веприк,37362
Полтавська,с. Максимівка,37363
Полтавська,с. Мала Обухівка,37364
Полтавська,с. Малі Будища,37365
Полтавська,с. Мелешки,37366
Полтавська,с. Миколаївка,37367
Полтавська,с. Млини,37368
Полтавська,с. Могилатів,37369
Полтавська,с. Морозівщина,37370
Полтавська,с. Новоселівка,37372
Полтавська,с. Островерхівка,37374
Полтавська,с. Педоричі,37375
Полтавська,с. Перевіз,37376
Полтавська,с. Петроселівка,37377
Полтавська,с. Пирятинщина,37378
Полтавська,с. Писарівщина,37379
Полтавська,с. Рудиків,37380
Полтавська,с. Саранчова Долина,37381
Полтавська,с. Степаненки,37383
Полтавська,с. Тимофіївка,37384
Полтавська,с. Тютюрівщина,37386
Полтавська,с. Хитці,37387
Полтавська,с. Цимбалове,37388
Полтавська,с. Червоний Кут,37389
Полтавська,с. Чернече,37390
Полтавська,с. Шадурка,37391
Полтавська,с. Шевченкове,37392
Полтавська,с. Юр'ївка,37393
Полтавська,с. Лихопілля,37394
Полтавська,с. Лободине,37395
Полтавська,м. Гребінка,37400
Полтавська,с. Бесідівщина,37403
Полтавська,с. Високе,37404
Полтавська,с. Горби,37405
Полтавська,с. Грушківка,37406
Полтавська,с. Гулаківка,37407
Полтавська,с. Сотницьке,37408
Полтавська,с. Загребелля,37409
Полтавська,с. Корніївка,37410
Полтавська,с. Олексіївка,37411
Полтавська,с. Мар'янівка,37412
Полтавська,с. Лутайка,37413
Полтавська,с. Михайлівка,37414
Полтавська,с. Наталівка,37415
Полтавська,с. Новодар,37416
Полтавська,с. Новоселівка,37417
Полтавська,с. Оржиця,37418
Полтавська,с. Осавульщина,37419
Полтавська,с. Майорщина,37420
Полтавська,с. Сліпорід-Іванівка,37421
Полтавська,с. Тарасівка,37422
Полтавська,с. Почаївка,37423
Полтавська,с. Відрадне,37424
Полтавська,с. Павлівщина,37425
Полтавська,с. Польове,37426
Полтавська,с. Писарщина,37427
Полтавська,с. Покровщина,37428
Полтавська,с. Саївка,37429
Полтавська,с. Короваї,37430
Полтавська,с. Кулажинці,37431
Полтавська,с. Слободо-Петрівка,37432
Полтавська,с. Сербинівка,37433
Полтавська,с. Світанок,37434
Полтавська,с. Сімаки,37435
Полтавська,с. Скочак,37436
Полтавська,с. Тополеве,37437
Полтавська,с. Олександрівка,37440
Полтавська,с. Березівка,37441
Полтавська,с. Григорівка,37450
Полтавська,с. Стукалівка,37451
Полтавська,с. Овсюки,37460
Полтавська,с. Рудка,37461
Полтавська,м. Лубни,37500
Полтавська,м. Лубни,37501
Полтавська,м. Лубни,37502
Полтавська,м. Лубни,37503
Полтавська,м. Лубни,37504
Полтавська,с. Луки,37505
Полтавська,м. Лубни,37506
Полтавська,с. Барвінщина,37509
Полтавська,с. Ждани,37510
Полтавська,с. Окіп,37511
Полтавська,с. Хорошки,37512
Полтавська,с. Шеки,37513
Полтавська,с. Хитці,37514
Полтавська,с. Тишки,37515
Полтавська,с. Богодарівка,37516
Полтавська,с. Броварки,37517
Полтавська,с. Величківка,37518
Полтавська,с. Вили,37519
Полтавська,с. Духове,37520
Полтавська,с. Карпилівка,37521
Полтавська,с. Гінці,37522
Полтавська,с. Біївці,37523
Полтавська,с. Вільшанка,37524
Полтавська,с. Калайдинці,37525
Полтавська,с. Вовча Долина,37526
Полтавська,с. Горобії,37527
Полтавська,с. Єнківці,37528
Полтавська,с. Клепачі,37529
Полтавська,с. Снітин,37530
Полтавська,с. Литвяки,37531
Полтавська,с. Покровське,37532
Полтавська,с. Вовчик,37533
Полтавська,с. Висачки,37534
Полтавська,с. Березоточа,37535
Полтавська,с. Мгар,37536
Полтавська,с. Кузубівка,37537
Полтавська,с. Кононівка,37538
Полтавська,с. Кревелівка,37539
Полтавська,с. Тарандинці,37540
Полтавська,с. Губське,37541
Полтавська,с. Новаки,37542
Полтавська,с. Остапівка,37543
Полтавська,с. Вищий Булатець,37544
Полтавська,с. Нижній Булатець,37545
Полтавська,с. Крем'янка,37546
Полтавська,с. Крутий Берег,37547
Полтавська,с. Куп'єваха,37548
Полтавська,с. Ломаки,37549
Полтавська,с. Лушники,37550
Полтавська,с. Піски,37551
Полтавська,с. Засулля,37552
Полтавська,с. Тернівщина,37553
Полтавська,с. Войниха,37554
Полтавська,с. Малий В'язівок,37556
Полтавська,с. Матяшівка,37557
Полтавська,с. Мацкова Лучка,37558
Полтавська,с. Назарівка,37559
Полтавська,с. Оріхівка,37560
Полтавська,с. Олександрівка,37561
Полтавська,с. Новооріхівка,37562
Полтавська,с. Березівка,37563
Полтавська,с. Ромодан,37564
Полтавська,с. Пишне,37565
Полтавська,с. Пулинці,37566
Полтавська,с. П'ятигірці,37567
Полтавська,с. Ремівка,37568
Полтавська,с. Свічківка,37569
Полтавська,с. Михнівці,37570
Полтавська,с. В'язівок,37571
Полтавська,с. Ісківці,37572
Полтавська,с. Шершнівка,37573
Полтавська,с. Мацківці,37574
Полтавська,с. Снітине,37576
Полтавська,с. Солониця,37577
Полтавська,с. Стадня,37578
Полтавська,с. Степурі,37579
Полтавська,с. Суха Солониця,37580
Полтавська,с. Терни,37581
Полтавська,с. Тотчине,37582
Полтавська,с. Халепці,37583
Полтавська,с. Хитці,37584
Полтавська,с. Червоні Пологи,37585
Полтавська,с. Чернече,37586
Полтавська,с. Чуднівці,37587
Полтавська,с. Шинківщина,37588
Полтавська,м. Миргород,37600
Полтавська,м. Миргород,37601
Полтавська,м. Миргород,37602
Полтавська,м. Миргород,37604
Полтавська,с. Андріївка,37605
Полтавська,с. Безводівка,37607
Полтавська,с. Бессараби,37608
Полтавська,с. Остапівка,37610
Полтавська,с. Верхня Будаківка,37611
Полтавська,с. Черкащани,37612
Полтавська,смт Комишня,37613
Полтавська,с. Булуки,37614
Полтавська,с. Шульги,37615
Полтавська,с. Велика Грем'яча,37616
Полтавська,с. Клюшниківка,37620
Полтавська,с. Гасенки,37621
Полтавська,с-ще Дібрівка,37622
Полтавська,с. Дібрівка,37622
Полтавська,с. Вовнянка,37623
Полтавська,с. Григорівка,37625
Полтавська,с-ще Декабристів,37626
Полтавська,с. Деркачі,37627
Полтавська,с. Довгалівка,37629
Полтавська,с. Зуївці,37630
Полтавська,с. Черевки,37631
Полтавська,с. Бакумівка,37632
Полтавська,с. Попівка,37633
Полтавська,с. Хомутець,37634
Полтавська,с. Малі Сорочинці,37635
Полтавська,с. Залізняки,37637
Полтавська,с. Запорожці,37638
Полтавська,с. Іващенки,37639
Полтавська,с. Велика Обухівка,37640
Полтавська,с. Панасівка,37641
Полтавська,с. Савинці,37642
Полтавська,с. Зелений Кут,37643
Полтавська,с. Великий Байрак,37644
Полтавська,с. Великі Сорочинці,37645
Полтавська,с. Конюшеве,37646
Полтавська,с. Коптів,37647
Полтавська,с. Котлярі,37648
Полтавська,смт Ромодан,37650
Полтавська,с. Купівщина,37651
Полтавська,с. Шарківщина,37652
Полтавська,с. Шахворостівка,37653
Полтавська,с. Кибинці,37654
Полтавська,с. Лещенки,37655
Полтавська,с. Любівщина,37657
Полтавська,с. Мала Грем'яча,37658
Полтавська,с. Малинівка,37659
Полтавська,с. Зубівка,37660
Полтавська,с. Білики,37661
Полтавська,с. Солонці,37662
Полтавська,с. Полив'яне,37663
Полтавська,с. Мареничі,37664
Полтавська,с. Марченки,37665
Полтавська,с. Милашенкове,37666
Полтавська,с-ще Дібрівка,37667
Полтавська,с. Мокрії,37668
Полтавська,с. Гаркушинці,37670
Полтавська,с. Ярмаки,37671
Полтавська,с. Єрки,37672
Полтавська,с. Петрівці,37673
Полтавська,с. Слобідка,37674
Полтавська,с. Мальці,37675
Полтавська,с. Олефірівка,37677
Полтавська,с. Онацьке,37678
Полтавська,с. Осове,37679
Полтавська,с. Петрівка,37681
Полтавська,с. Писарівка,37682
Полтавська,с. Показове,37683
Полтавська,с. Прокоповичі,37684
Полтавська,с. Радченки,37685
Полтавська,с. Радченкове,37686
Полтавська,с. Рибальське,37687
Полтавська,с. Руда,37688
Полтавська,с. Сажка,37689
Полтавська,с. Сакалівка,37690
Полтавська,с. Семеренки,37691
Полтавська,с. Сотницьке,37694
Полтавська,с. Сохацьке,37695
Полтавська,с. Стовбине,37696
Полтавська,с. Травневе,37698
Полтавська,с. Трудолюб,37699
Полтавська,смт Оржиця,37700
Полтавська,с. Грабів,37701
Полтавська,с. Дмитрівка,37702
Полтавська,с. Загребелля,37703
Полтавська,с. Загребля,37704
Полтавська,с. Залужне,37705
Полтавська,с. Онішки,37706
Полтавська,с. Заріччя,37707
Полтавська,с. Іванівка,37708
Полтавська,с. Козаче,37709
Полтавська,с. Лазірки,37710
Полтавська,с. Воронинці,37711
Полтавська,с. Вишневе,37712
Полтавська,с. Черевки,37713
Полтавська,смт Новооржицьке,37714
Полтавська,с. Маяківка,37715
Полтавська,с. Колодна,37716
Полтавська,с. Котляревське,37717
Полтавська,с. Максимівщина,37718
Полтавська,с. Малоселецьке,37719
Полтавська,с. Яблуневе,37720
Полтавська,с. Круподеринці,37721
Полтавська,с. Савинці,37722
Полтавська,с. Сазонівка,37723
Полтавська,с. Чевельча,37724
Полтавська,с. Тимки,37725
Полтавська,с. Нижній Іржавець,37726
Полтавська,с. Нове,37727
Полтавська,с. Новий Іржавець,37728
Полтавська,с. Новоселівка,37729
Полтавська,с. Райозеро,37730
Полтавська,с. Несено-Іржавець,37731
Полтавська,с. Денисівка,37732
Полтавська,с. Золотухи,37733
Полтавська,с. Тарасенкове,37734
Полтавська,с. Пилиповичі,37735
Полтавська,с. Полуніївка,37736
Полтавська,с. Приймівщина,37737
Полтавська,с. Сліпорід,37738
Полтавська,с. Тарасівка,37739
Полтавська,с. Заріг,37740
Полтавська,с. Старий Іржавець,37741
Полтавська,с. Чайківщина,37742
Полтавська,с. Чутівка,37743
Полтавська,с. Хорошки,37745
Полтавська,с. Хоружівка,37746
Полтавська,с. Чмихалове,37747
Полтавська,с. Великоселецьке,37750
Полтавська,с. Лукім'я,37751
Полтавська,с. Плехів,37752
Полтавська,м. Хорол,37800
Полтавська,с. Барилове,37802
Полтавська,с. Бовбасівка,37803
Полтавська,с. Бочки,37804
Полтавська,с. Петракіївка,37805
Полтавська,с. Бригадирівка,37806
Полтавська,с. Бубереве,37807
Полтавська,с. Бурлаки,37808
Полтавська,с. Бутівці,37809
Полтавська,с. Тарасівка,37810
Полтавська,с. Березняки,37811
Полтавська,с. Покровська Багачка,37812
Полтавська,с. Ванжина Долина,37813
Полтавська,с. Вербине,37814
Полтавська,с. Вергуни,37815
Полтавська,с. В'язівок,37816
Полтавська,с. Гирине,37817
Полтавська,с. Глибока Долина,37818
Полтавська,с. Григорівка,37819
Полтавська,с. Новачиха,37820
Полтавська,с. Клепачі,37821
Полтавська,с. Шишаки,37822
Полтавська,с. Староаврамівка,37823
Полтавська,с. Дації,37824
Полтавська,с. Демина Балка,37825
Полтавська,с. Дубове,37826
Полтавська,с. Єньки,37827
Полтавська,с. Єрківці,37828
Полтавська,с. Запорожчине,37829
Полтавська,с. Мусіївка,37830
Полтавська,с. Хильківка,37831
Полтавська,с. Штомпелівка,37832
Полтавська,с. Зубенки,37833
Полтавська,с. Іванці,37834
Полтавська,с. Іващенки,37835
Полтавська,с. Ковтуни,37836
Полтавська,с. Коломійцеве Озеро,37837
Полтавська,с. Костюки,37838
Полтавська,с. Кулики,37839
Полтавська,с. Ковалі,37840
Полтавська,с. Грушине,37841
Полтавська,с. Новоаврамівка,37842
Полтавська,с. Попівка,37843
Полтавська,с. Кулиничі,37844
Полтавська,с. Куторжиха,37845
Полтавська,с. Лагодівка,37846
Полтавська,с. Лазьки,37847
Полтавська,с. Левченки,37848
Полтавська,с. Лісянщина,37849
Полтавська,с. Андріївка,37850
Полтавська,с. Софине,37851
Полтавська,с. Козубівка,37852
Полтавська,с. Вишневе,37853
Полтавська,с. Лобкова Балка,37854
Полтавська,с. Лози,37855
Полтавська,с. Мала Попівка,37856
Полтавська,с. Мелюшки,37858
Полтавська,с. Миколаївка,37859
Полтавська,с. Вишняки,37860
Полтавська,с. Трубайці,37861
Полтавська,с. Ялосовецьке,37862
Полтавська,с. Новоіванівка,37863
Полтавська,с. Кривці,37864
Полтавська,с. Мищенки,37865
Полтавська,с. Настасівка,37866
Полтавська,с. Наталівка,37867
Полтавська,с. Новий Байрак,37868
Полтавська,с. Оріхівщина,37869
Полтавська,с. Орликівщина,37870
Полтавська,с. Остапенки,37871
Полтавська,с. Павленки,37872
Полтавська,с. Павлівка,37873
Полтавська,с. Падусі,37874
Полтавська,с. Пристань,37875
Полтавська,с. Радьки,37876
Полтавська,с. Рибченки,37877
Полтавська,с. Роплянське,37878
Полтавська,с. Садове,37879
Полтавська,с. Середнє,37880
Полтавська,с. Ставки,37881
Полтавська,с. Стайки,37882
Полтавська,с. Стара Мусіївка,37883
Полтавська,с. Третякове,37884
Полтавська,с. Княжа Лука,37885
Полтавська,с. Хвощівка,37886
Полтавська,с. Хоменки,37887
Полтавська,с. Червоне,37888
Полтавська,с. Шарківщина,37889
Полтавська,с. Широке,37890
Полтавська,с. Шкилі,37891
Полтавська,с. Варварівка,37892
Полтавська,с. Забаряни,37900
Полтавська,с. Мале Ладижине,37901
Полтавська,с. Мале Микільське,37902
Полтавська,с. Малий Тростянець,37903
Полтавська,с. Малі Козуби,37904
Полтавська,с. Мар'ївка,37905
Полтавська,с. Марківка,37906
Полтавська,с. Миколаївка,37907
Полтавська,с. Мильці,37908
Полтавська,с. Михайлики,37909
Полтавська,с. Надержинщина,37910
Полтавська,с. Нижні Вільшани,37911
Полтавська,с. Нижні Млини,37912
Полтавська,с. Олепіри,37914
Полтавська,с. Опішняни,37915
Полтавська,с. Очканівка,37916
Полтавська,с. Пасківка,37917
Полтавська,с. Патлаївка,37918
Полтавська,с. Писаренки,37919
Полтавська,с. Підлепичі,37920
Полтавська,с. Пожарна Балка,37921
Полтавська,с. Портнівка,37922
Полтавська,с. Сапожине,37924
Полтавська,с. Сердюки,37925
Полтавська,с. Снопове,37926
Полтавська,с. Соломахівка,37927
Полтавська,с. Соснівка,37928
Полтавська,с. Степанівка,37929
Полтавська,с. Ступки,37930
Полтавська,с. Сусідки,37931
Полтавська,с. Сягайли,37932
Полтавська,с. Твердохліби,37933
Полтавська,с. Терентіївка,37934
Полтавська,с. Тернівщина,37935
Полтавська,с. Трирогове,37936
Полтавська,с. Тютюнники,37937
Полтавська,с. Петрашівка,37938
Полтавська,с. Уманцівка,37939
Полтавська,с. Фисуни,37940
Полтавська,с. Цибулі,37941
Полтавська,с. Циганське,37942
Полтавська,с. Шевченки,37944
Полтавська,с. Шили,37945
Полтавська,с. Шмиглі,37946
Полтавська,с. Шостаки,37947
Полтавська,с. Яцинова Слобідка,37948
Полтавська,с. Розсошенці,37950
Полтавська,с. Горбанівка,37950
Полтавська,смт Шишаки,38000
Полтавська,с. Бабичі,38001
Полтавська,с. Білаші,38002
Полтавська,с. Величкове,38003
Полтавська,с. Вертелецьке,38004
Полтавська,с. Хвощове,38005
Полтавська,с. Чернишівка,38006
Полтавська,с. Вишневе,38007
Полтавська,с. Воронянщина,38008
Полтавська,с. Гнатенки,38009
Полтавська,с. Ковалівка,38010
Полтавська,с. Покровське,38011
Полтавська,с. Воскобійники,38012
Полтавська,с. Михайлики,38013
Полтавська,с. Ковердина Балка,38014
Полтавська,с. Гончарі,38015
Полтавська,с. Григорівщина,38017
Полтавська,с. Дем'янки,38018
Полтавська,с. Дмитрівка,38019
Полтавська,с. Великий Перевіз,38020
Полтавська,с. Баранівка,38021
Полтавська,с. Жоржівка,38022
Полтавська,с. Пришиб,38023
Полтавська,с. Зозулі,38025
Полтавська,с. Кирпотівка,38026
Полтавська,с. Киселиха,38027
Полтавська,с. Климове,38028
Полтавська,с. Колодяжне,38029
Полтавська,с. Яреськи,38030
Полтавська,с. Бухуни,38031
Полтавська,с. Федунка,38032
Полтавська,с. Сагайдак,38033
Полтавська,с. Коляди,38035
Полтавська,с. Криворучки,38036
Полтавська,с. Луці,38039
Полтавська,с. Гоголеве,38040
Полтавська,с. Велика Бузова,38041
Полтавська,с. Мала Бузова,38042
Полтавська,с. Малий Перевіз,38043
Полтавська,с. Маликівщина,38044
Полтавська,с. Маначинівка,38045
Полтавська,с. Маслівці,38046
Полтавська,с. Науменки,38048
Полтавська,с. Нижні Яреськи,38049
Полтавська,с. Низова Яковенщина,38050
Полтавська,с. Носи,38051
Полтавська,с. Павлівка,38052
Полтавська,с. Пелагеївка,38053
Полтавська,с. Переводчикове,38054
Полтавська,с. Першотравневе,38055
Полтавська,с. Порскалівка,38056
Полтавська,с. Римиги,38059
Полтавська,с. Романки,38060
Полтавська,с. Салимівщина,38061
Полтавська,с. Самари,38062
Полтавська,с. Соснівка,38063
Полтавська,с. Сулими,38064
Полтавська,с. Тищенки,38065
Полтавська,с. Товсте,38066
Полтавська,с. Харенки,38067
Полтавська,с. Хвальки,38068
Полтавська,с. Ходосиха,38069
Полтавська,с. Христівка,38070
Полтавська,с. Цьови,38071
Полтавська,с. Чорнобаї,38072
Полтавська,с. Шарлаївка,38073
Полтавська,с. Шафранівка,38074
Полтавська,с. Швадрони,38075
Полтавська,м. Зіньків,38100
Полтавська,с. Арсенівка,38101
Полтавська,с. Будки,38104
Полтавська,с. Власівка,38105
Полтавська,с. Бухалівка,38106
Полтавська,с. Василе-Устимівка,38107
Полтавська,с. Василькове,38108
Полтавська,с. Васьки,38109
Полтавська,с. Удовиченки,38110
Полтавська,с. Високе,38111
Полтавська,с. Велика Павлівка,38112
Полтавська,с. Тарасівка,38113
Полтавська,с. Пірки,38114
Полтавська,с. Бобрівник,38115
Полтавська,с. Велика Пожарня,38116
Полтавська,с. Вільхове,38117
Полтавська,с. Вінтенці,38118
Полтавська,с. Волошкове,38119
Полтавська,с. Першотравневе,38120
Полтавська,с. Шенгаріївка,38121
Полтавська,с. Проценки,38122
Полтавська,с. Довжик,38123
Полтавська,с. Шилівка,38124
Полтавська,с. Галійка,38125
Полтавська,с. Глинське,38126
Полтавська,с. Горобії,38127
Полтавська,с. Гришки,38128
Полтавська,с. Гусаки,38129
Полтавська,с. Лютенські Будища,38130
Полтавська,с. Бірки,38131
Полтавська,с. Дейкалівка,38132
Полтавська,с. Загрунівка,38133
Полтавська,с. Романівка,38134
Полтавська,с. Дамаска,38136
Полтавська,с. Деряги,38137
Полтавська,с. Довбнівка,38139
Полтавська,с. Артелярщина,38140
Полтавська,с. Новоселівка,38141
Полтавська,с. Покровське,38142
Полтавська,с. Пишненки,38143
Полтавська,с. Довжок,38144
Полтавська,с. Драни,38145
Полтавська,с. Дубівка,38146
Полтавська,с. Дуб'яги,38147
Полтавська,с. Човно-Федорівка,38150
Полтавська,с. Кирило-Ганнівка,38151
Полтавська,с. Ставкове,38152
Полтавська,с. Іщенківка,38153
Полтавська,с. Карабазівка,38154
Полтавська,с. Кирякове,38155
Полтавська,с. Кілочки,38156
Полтавська,с. Княжева Слобода,38158
Полтавська,с. Батьки,38160
